Date,Time,Open,High,Low,Close,Volume
2015.08.06,05:05,1.56192,1.56201,1.56186,1.56194,175
2015.08.06,05:10,1.56195,1.56198,1.56176,1.56195,133
2015.08.06,05:15,1.56195,1.56216,1.56191,1.56211,133
2015.08.06,05:20,1.56210,1.56217,1.56208,1.56213,108
2015.08.06,05:25,1.56212,1.56232,1.56206,1.56208,183
2015.08.06,05:30,1.56209,1.56217,1.56198,1.56210,177
2015.08.06,05:35,1.56208,1.56232,1.56206,1.56226,207
2015.08.06,05:40,1.56225,1.56252,1.56224,1.56244,274
2015.08.06,05:45,1.56243,1.56243,1.56184,1.56189,151
2015.08.06,05:50,1.56188,1.56203,1.56171,1.56193,223
2015.08.06,05:55,1.56193,1.56203,1.56186,1.56187,252
2015.08.06,06:00,1.56186,1.56189,1.56166,1.56166,119
2015.08.06,06:05,1.56167,1.56178,1.56163,1.56163,97
2015.08.06,06:10,1.56163,1.56177,1.56163,1.56172,159
2015.08.06,06:15,1.56168,1.56190,1.56166,1.56178,155
2015.08.06,06:20,1.56178,1.56213,1.56174,1.56190,183
2015.08.06,06:25,1.56189,1.56201,1.56181,1.56198,127
2015.08.06,06:30,1.56199,1.56199,1.56176,1.56187,136
2015.08.06,06:35,1.56187,1.56187,1.56172,1.56175,99
2015.08.06,06:40,1.56175,1.56194,1.56173,1.56180,117
2015.08.06,06:45,1.56181,1.56236,1.56181,1.56232,171
2015.08.06,06:50,1.56232,1.56236,1.56214,1.56226,104
2015.08.06,06:55,1.56226,1.56233,1.56194,1.56195,192
2015.08.06,07:00,1.56195,1.56225,1.56191,1.56220,201
2015.08.06,07:05,1.56218,1.56231,1.56212,1.56231,74
2015.08.06,07:10,1.56231,1.56241,1.56197,1.56198,156
2015.08.06,07:15,1.56196,1.56196,1.56170,1.56175,130
2015.08.06,07:20,1.56175,1.56186,1.56149,1.56170,234
2015.08.06,07:25,1.56170,1.56178,1.56149,1.56167,295
2015.08.06,07:30,1.56167,1.56176,1.56164,1.56170,216
2015.08.06,07:35,1.56171,1.56187,1.56170,1.56174,180
2015.08.06,07:40,1.56174,1.56204,1.56173,1.56196,232
2015.08.06,07:45,1.56193,1.56196,1.56154,1.56156,196
2015.08.06,07:50,1.56156,1.56224,1.56153,1.56207,251
2015.08.06,07:55,1.56207,1.56224,1.56193,1.56221,423
2015.08.06,08:00,1.56220,1.56262,1.56172,1.56203,518
2015.08.06,08:05,1.56208,1.56242,1.56197,1.56221,411
2015.08.06,08:10,1.56220,1.56226,1.56203,1.56211,251
2015.08.06,08:15,1.56211,1.56251,1.56207,1.56234,252
2015.08.06,08:20,1.56233,1.56262,1.56211,1.56235,165
2015.08.06,08:25,1.56234,1.56239,1.56215,1.56227,184
2015.08.06,08:30,1.56227,1.56254,1.56205,1.56247,238
2015.08.06,08:35,1.56247,1.56263,1.56235,1.56244,249
2015.08.06,08:40,1.56248,1.56265,1.56235,1.56251,328
2015.08.06,08:45,1.56251,1.56359,1.56250,1.56307,342
2015.08.06,08:50,1.56307,1.56337,1.56306,1.56319,220
2015.08.06,08:55,1.56318,1.56323,1.56231,1.56233,290
2015.08.06,09:00,1.56231,1.56243,1.56216,1.56228,289
2015.08.06,09:05,1.56227,1.56258,1.56225,1.56232,186
2015.08.06,09:10,1.56231,1.56255,1.56155,1.56253,442
2015.08.06,09:15,1.56252,1.56314,1.56242,1.56314,486
2015.08.06,09:20,1.56314,1.56325,1.56259,1.56265,503
2015.08.06,09:25,1.56265,1.56323,1.56261,1.56288,506
2015.08.06,09:30,1.56296,1.56297,1.56242,1.56243,474
2015.08.06,09:35,1.56243,1.56280,1.56243,1.56280,308
2015.08.06,09:40,1.56279,1.56286,1.56232,1.56232,387
2015.08.06,09:45,1.56230,1.56231,1.56209,1.56220,250
2015.08.06,09:50,1.56218,1.56220,1.56053,1.56101,578
2015.08.06,09:55,1.56103,1.56113,1.55956,1.55964,586
2015.08.06,10:00,1.55968,1.56034,1.55965,1.56018,474
2015.08.06,10:05,1.56017,1.56031,1.55973,1.55987,407
2015.08.06,10:10,1.55987,1.56053,1.55974,1.56047,410
2015.08.06,10:15,1.56047,1.56084,1.56045,1.56078,336
2015.08.06,10:20,1.56077,1.56103,1.56075,1.56078,375
2015.08.06,10:25,1.56080,1.56108,1.56034,1.56034,422
2015.08.06,10:30,1.55992,1.56047,1.55946,1.56001,528
2015.08.06,10:35,1.56001,1.56040,1.56001,1.56018,259
2015.08.06,10:40,1.56016,1.56016,1.55957,1.55991,345
2015.08.06,10:45,1.55989,1.56031,1.55988,1.56017,349
2015.08.06,10:50,1.56017,1.56032,1.55985,1.56032,355
2015.08.06,10:55,1.56032,1.56103,1.56007,1.56077,470
2015.08.06,11:00,1.56076,1.56078,1.56006,1.56011,586
2015.08.06,11:05,1.56013,1.56151,1.56011,1.56148,426
2015.08.06,11:10,1.56149,1.56215,1.56147,1.56206,475
2015.08.06,11:15,1.56203,1.56239,1.56176,1.56212,450
2015.08.06,11:20,1.56211,1.56237,1.56178,1.56192,368
2015.08.06,11:25,1.56191,1.56218,1.56180,1.56193,384
2015.08.06,11:30,1.56193,1.56253,1.56187,1.56238,386
2015.08.06,11:35,1.56238,1.56267,1.56225,1.56261,229
2015.08.06,11:40,1.56262,1.56266,1.56207,1.56226,285
2015.08.06,11:45,1.56226,1.56231,1.56171,1.56173,271
2015.08.06,11:50,1.56174,1.56209,1.56171,1.56179,334
2015.08.06,11:55,1.56179,1.56184,1.56098,1.56103,256
2015.08.06,12:00,1.56104,1.56149,1.56096,1.56127,260
2015.08.06,12:05,1.56125,1.56139,1.56113,1.56114,205
2015.08.06,12:10,1.56114,1.56154,1.56095,1.56106,244
2015.08.06,12:15,1.56108,1.56164,1.56095,1.56154,315
2015.08.06,12:20,1.56155,1.56225,1.56138,1.56174,380
2015.08.06,12:25,1.56175,1.56175,1.56102,1.56102,333
2015.08.06,12:30,1.56102,1.56102,1.55982,1.56043,361
2015.08.06,12:35,1.56044,1.56077,1.55997,1.56077,364
2015.08.06,12:40,1.56077,1.56095,1.56066,1.56075,325
2015.08.06,12:45,1.56076,1.56177,1.56035,1.56118,501
2015.08.06,12:50,1.56117,1.56160,1.56074,1.56096,408
2015.08.06,12:55,1.56092,1.56125,1.55687,1.55802,585
2015.08.06,13:00,1.55827,1.55842,1.55111,1.55124,1344
2015.08.06,13:05,1.55116,1.55204,1.54923,1.55012,1105
2015.08.06,13:10,1.55009,1.55095,1.54859,1.55073,885
2015.08.06,13:15,1.55068,1.55083,1.54933,1.55054,761
2015.08.06,13:20,1.55044,1.55044,1.54951,1.55015,682
2015.08.06,13:25,1.55015,1.55019,1.54794,1.54923,829
2015.08.06,13:30,1.54925,1.54927,1.54834,1.54906,589
2015.08.06,13:35,1.54907,1.54917,1.54836,1.54886,671
2015.08.06,13:40,1.54884,1.54946,1.54858,1.54926,466
2015.08.06,13:45,1.54926,1.54952,1.54663,1.54745,834
2015.08.06,13:50,1.54748,1.54912,1.54689,1.54898,861
2015.08.06,13:55,1.54898,1.54981,1.54854,1.54905,749
2015.08.06,14:00,1.54901,1.54996,1.54869,1.54914,628
2015.08.06,14:05,1.54907,1.54982,1.54826,1.54962,758
2015.08.06,14:10,1.54962,1.55241,1.54960,1.55174,901
2015.08.06,14:15,1.55174,1.55348,1.55144,1.55250,887
2015.08.06,14:20,1.55249,1.55255,1.55161,1.55201,622
2015.08.06,14:25,1.55203,1.55326,1.55168,1.55260,685
2015.08.06,14:30,1.55260,1.55381,1.55228,1.55248,779
2015.08.06,14:35,1.55248,1.55338,1.55248,1.55308,540
2015.08.06,14:40,1.55308,1.55447,1.55255,1.55330,741
2015.08.06,14:45,1.55328,1.55346,1.55190,1.55223,655
2015.08.06,14:50,1.55226,1.55291,1.55212,1.55224,509
2015.08.06,14:55,1.55224,1.55266,1.55187,1.55263,405
2015.08.06,15:00,1.55262,1.55294,1.55208,1.55218,472
2015.08.06,15:05,1.55219,1.55223,1.55164,1.55195,512
2015.08.06,15:10,1.55196,1.55205,1.55165,1.55199,524
2015.08.06,15:15,1.55187,1.55212,1.55162,1.55210,361
2015.08.06,15:20,1.55210,1.55308,1.55210,1.55275,650
2015.08.06,15:25,1.55277,1.55278,1.55236,1.55237,334
2015.08.06,15:30,1.55238,1.55401,1.55210,1.55318,751
2015.08.06,15:35,1.55318,1.55324,1.55225,1.55229,580
2015.08.06,15:40,1.55227,1.55251,1.55200,1.55218,564
2015.08.06,15:45,1.55219,1.55267,1.55207,1.55243,550
2015.08.06,15:50,1.55243,1.55264,1.55224,1.55232,485
2015.08.06,15:55,1.55237,1.55265,1.55184,1.55198,646
2015.08.06,16:00,1.55203,1.55213,1.55070,1.55119,727
2015.08.06,16:05,1.55122,1.55152,1.55072,1.55143,587
2015.08.06,16:10,1.55143,1.55154,1.55095,1.55117,392
2015.08.06,16:15,1.55118,1.55126,1.54996,1.55001,556
2015.08.06,16:20,1.55000,1.55075,1.54917,1.55075,604
2015.08.06,16:25,1.55076,1.55115,1.55041,1.55080,544
2015.08.06,16:30,1.55081,1.55158,1.55074,1.55155,470
2015.08.06,16:35,1.55155,1.55171,1.55116,1.55132,329
2015.08.06,16:40,1.55133,1.55160,1.55100,1.55119,352
2015.08.06,16:45,1.55120,1.55120,1.55015,1.55068,443
2015.08.06,16:50,1.55066,1.55089,1.54973,1.54974,460
2015.08.06,16:55,1.54973,1.55082,1.54973,1.55020,541
2015.08.06,17:00,1.55021,1.55033,1.54956,1.54956,708
2015.08.06,17:05,1.54957,1.55022,1.54957,1.55010,558
2015.08.06,17:10,1.55016,1.55076,1.54986,1.55069,705
